ko,figure,gender_real
첫날 공연에는 특히 왓지라롱콘 왕세자가 끝까지 진지하게 관람해 한국문화에 대한 관심을 표시했다.,왕세자,1
"사례자 2는 40대 남성으로 현재 아내와 초등학교와 중학교에 재학 중인 자녀 둘이 있으며, 처가 근처에 거주하고 있다.",남성,1
그는 신부감을 찾기 위해 최대 100명의 여자와 데이트를 하기로 결심하였다.,그,1
2004년 즉위한 시아모니 왕은 1981~2000년 프랑스에서 발레와 클래식 크메르 댄스를 가르치는 등 성년기의 많은 시기를 프랑스에서 보냈다.,왕,1
"조옥희가 박용석을 좋아하면서도 그를 거부하는 이유는 자신이 애 딸린 과부이고, 박용석은 총각이었기 때문이다.",박용석,1
그 후 상진왕은 대리 왕자를 대장으로 하여 구미도의 신녀인 기미하에(군남풍)와 함께 정예 부대 3000명과 병선을 보내 진압하였다.,대리 왕자,1
초 공자 위는 장차 임금을 시해하고 자신이 왕이 되고자 하는 야심이 있어서 왕자 흑굉과 태재를 변방에 나가 성을 쌓게 하고서 자신은 내부에서 일을 진행하려고 했다.,왕,1
"호수다방의 주인인 황 마담은 임신한 몸으로 젊은 순경과 부르스를 추면서 등장하고, 남편인 경사는 이를 여러 번 목도하면서도 묵인한다.",남편,1
"AAA 천상화에는 세계 미술사에서 제일 유명한 장면 가운데 하나인, 하느님이 오른팔을 뻗어서 아담에게 생명력을 불어넣는 '아담의 창조'를 포함하고 있다.",하느님,1
"후쿠다 총리와 부인 기요코 여사는 이날 3박4일간의 방중 마지막 일정으로 유네스코가 세계유산으로 지정한 공자묘에 도착, 공자 동상 앞에서 절을 했다.",후쿠다,1
"첫 번째 증례는 43세 남자로 형제로부터 동종 조혈모세포 이식을 받았고, 두 번째는 70세여자로 아들로부터 사람 백혈구 항원 반일치 조혈모세포 이식을 받았다.",아들,1
사실 관계 임야의 원래의 소유자인 AAA1은 그 처 AAA2와의 사이에 아들이 없어 9촌 조카인 AAA3을 데려와 양자로 삼았으나 입양 신고를 하지 아니하고 입양 신고에 갈음하여 친생 장남으로 출생 신고하였다.,AAA3,1
유엔대사를 사칭해 해외 보관 중인 거액 달러를 국내로 들여오는 데 수수료가 필요하다며 2억 원이 넘는 돈을 가로챈 80대 남성이 실형을 선고받았다.,남성,1
"그는 ""다른 모든 부모들에게 아이들과 많이 소통하고 생각을 넓힐 수 있도록 도우라고 조언하고 싶다""며 ""아들에게는 포기하지 말라는 조언을 항상 한다""고 밝혔다.",아들,1
예 런닝맨에 게스트로 나오는데 재석이 형이 만난 적이 없다고.,형,1
"기네스북에 세계 최고령 남자로 등재된 AAA는 이날 자택에서 기자들의 취재에 ""모든 사람들과 얘기를 하는 것이 가장 큰 즐거움으로 아직 10년 정도는 더 살고 싶다""며 노익장을 과시했다.",남자,1
배우출신이었던 페론 전대통령의 부인 에바 '에비타' 두아르테는 아르헨티나 빈민의 우상이었으며 남편이 현직에 있던 52년 사망했는데그녀의 묘는 페론 정권이 군사 쿠데타로 무너진후 훼손당해 시신이 수년간 이탈리아에 보관되기도 했다.,전대통령,1
재판의 진행을 보면서 아들 그룰의 탈영 이야기에 왜 아버지를 연루시켜야 하는지가 드러난다.,아들,1
"이 환자는 중국 우한(무한)으로 여행을 다녀온 뒤 우한 폐렴에 감염된 60대 시카고 환자의 남편으로, 미국에서는 여섯 번째 우한 폐렴 환자이자 중국에 다녀오지 않고 감염된 미국 내 첫 사례다.",남편,1
이러한 시각은 소년을 자신이 저지른 범죄에 대한 책임을 부담하는 능동적인 존재로 인식하기 위한 전제조건이기도 하다.,자신,1
사다 놓은 갈비찜이 생각나 주인 아저씨에게 몸짓으로 사고 싶다고 말하니 다섯 개를 뽑아 물에 씻어줬다.,아저씨,1
"이 영화는 당시 도쿄에 거주하고 있던 '이왕 전하', 즉 영친왕 이은의 요청으로 이왕직아악부의 악사와 무동, 여관 등 80여 명이 동원되어 제작되었던 것으로 알려져 있다.",이왕,1
"자신과 여자 친구에게 쏟아지는 비판을 두고 못 배우고, 잘 알지 못하며 사악하고 편협한 주장이라고 반박한 그는 ""사냥꾼으로서 사과·변명하지도 않고 숨지도 않겠다""고 반발했다.",그,1
세관은 나치 시절 유명 미술품 거래상이었던 아버지 AAA1의 아들인 AAA2의 탈세 혐의 등을 조사하는 과정에서 지난해 2월 이들 작품을 발견했는데 당국은 당시 AAA2를 심문한 뒤 기소하지 않고 풀어줬다.,아들,1
"독실한 기독교 신자인 그녀는 ""궁극적으로는 하나님의 영광을 위해 연주하는 천상의 피아니스트가 되고 싶은 것이 최고의 바람""이라고 덧붙였다.",하나님,1
"임의 아들은 아니지만 실로 그 당이다.""라고, ""오학편""에는 ""이인인의 아들 모, 즉 태조 이성계가 군주를 시해하였다.""고, ""속문헌통고""에는 ""이인인의 아들 모, 즉 태조 이성계가 군주를 폐하고 자립하였다.""고 기록하였다.",아들,1
막내 아들이 아직 대학생이고 남편이 실직 상태여서 자신이 돈을 벌지 않으면 생계가 막막한 상황이었다.,아들,1
"아내는 남편의 의중을 파악하여도 결코 이야기하지 않을 것이며, 한편으론 알 수 없다 한다.",아내,2
그와 그의 누나가 평생 우려했던 일은 전혀 일어나지 않았다.,누나,2
"AAA가 가해자인 양부와 성적 관계를 가진 사실을 모친에게 상담했을 것을 요구하는 것 또한 사실상 곤란하므로 AAA 측에 이를 기대할 수 있었다고 보기 어렵다""고 보아 시효의 진행을 인정하지 않았다.",AAA,2
엘리자베스 2세 여왕은 현재 남편 필립공과 함께 런던 인근 윈저성에서 머물고 있다.,엘리자베스 2세,2
소시민이었던 아내의 급작스러운 변화는 소시민의 격한 분노와 열등감을 이끌어낼 정도로 열정적이었다.,아내,2
어린 시절 부모의 이혼으로 어머니 손에서 자란 AAA는 도쿄대를 졸업하고 배우로 활약하는 AAA다.,어머니,2
"미술 비평가 AAA1은 ""여왕보다 내 이웃 사람이나 AAA2 전 총리를 더 닮아 보인다""면서 ""매우 당혹스럽고 끔찍하다""고 비판했다.",여왕,2
공연에 앞선 접견 자리에서는 시진핑 주석이 맨 중앙에 앉고 양옆에 리수용 부위원장과 시 주석의 부인 펑리위안 여사가 앉았다.,부인,2
"그녀는 자녀가 6명이나 돼 새 차가 필요하지만 ""흥분된다""면서 다락을 첫 쌍둥이 아들의 침실로 고칠 예정이라고 밝혔다.",그녀,2
"노르웨이에서 MRKH증후군 환자 단체를 이끄는 30대 여성은 ""내가 더 어릴 때 자궁이식 수술이 가능했다면 분명히 관심을 가졌을 것""이라고 말했다.",여성,2
"나는 여성 참가자들이 이것이 일회성 게임이라고 분명히 들었는데도 불구하고, 이 여성들은 마음속에서 반복성 게임을 하고 있었다고 생각한다.",여성,2
"섹스와 환생, 그리고 할리우드 원로 여배우 셜리 맥클레인의 실제 이야기 등이 버무려진 이 소설은 파차우리가 자신의 실제 경험을 소설화한 작품이다.",셜리 맥클레인,2
"AAA1과 결혼할 예정이던 여자 친구 AAA2와 그의 13세 딸, 20대 조카 2명은 성당 측이 내준 침실 4곳이 있는 오두막에서 3일 이후 보름 이상을 살았다.",여자 친구,2
"제1차 세계 대전 시기의 독일 여성 노동자를 연구한 역사가 AAA에 따르면, 총력전이나 급진적인 변화가 발생할 때 아직 정치적으로 발달하지 않은 일상의 생각 및 행동과 ""진정한"" 정치 사이에 존재하던 경계가 불분명해진다.",여성,2
"이름은 양소유인데 과거에 급제하고 절도사로 임명되고, 부마로 간택되고, 전쟁에 나아가는 등 삶의 과정에서 8명의 여인을 만나게 되고, 그 뒤 양소유는 2처 6첩을 거느리고 부귀공명을 누리며 살아간다.",여인,2
"이는 그가 동시대 남성 작가들과 다른 경험에 노출된, 다른 자의식을 지닌 '여성 작가'였다는 것을 의미한다.",여성,2
"그리고 합격, 진학, 졸업 후 언니와 함께 독일로 이주하였다.",언니,2
"청원경찰관들은 해당 남성이 3명의 여성과 함께 마스크를 착용하지 않은 채 해변에 있었으며, 단속에 나서자 욕설을 퍼붓고 강하게 저항해 테이저건을 쏠 수밖에 없었다고 말했다.",여성,2
영국 여왕 엘리자베스 2세의 아들인 에드워드 왕자는 그동안 사귀어 오던 여자 친구인 소피 라이스-죤스양과 결혼하지 않을 것이라고 데일리 미러지가 27일 보도했다.,여자,2
여사는 인민해방군 가무단 단원 120명을 이끌고 다음 달 8일에서 20일까지 일본 도쿄와 삿포로에서 진행되는 중국 창작가극 공연에 나선다고 중국 베이징 이브닝 뉴스가 보도했다.,여사,2
공연에 앞선 접견 자리에서는 시진핑 주석이 맨 중앙에 앉고 양옆에 리수용 부위원장과 시 주석의 부인 펑리위안 여사가 앉았다.,펑리위안,2
"사사기 13장에 따르면, 삭도금지 규정이 포함된 여호와의 사자의 메시지가 마노아의 아내에게 전달되고, 이는 마노아의 아내에 의해 남편인 마노아에게 전달되고, 마지막으로 여호와의 사자가 다시 나타나서 마노아에게 메시지를 전달하게 된다.",아내,2
잠시 후 아이는 없어지고 청년 진수가 엄마를 부르며 나타나 봉산댁을 그리워하는 무용적인 마임을 한다.,엄마,2
"당시 그녀의 사망 소식이 전해지자 AAA1 아일랜드 총리는 ""1990년대 아일랜드에서 자란 이에게 AAA2는 우리 세대의 목소리였다""고 말했다.",AAA2,2
AAA 1은 성불구자라는 사실 때문에 세 번의 이혼을 경험했고 현재 네 번째 아내 AAA 2에게도 이혼 요구를 받는다.,아내,2
그러나 그는 누구도 원망하지 않고 보련 여성이 있는 백년암으로 찾아갔다.,여성,2
그녀는 국가 장치의 권력 속에 남는 대신 전쟁 기계와 결혼하게 될 것이다.,그녀,2
"그녀는 안락사 신청서 제출 이유에 대해, ""질병과 장애로 인한 육체적 고난을 벗어나기 위해 고통과 공포를 수반하는 자살 대신 안정제 주사로 조용히 세상을 떠나게 하는 것이 진정한 인도주의에 도달하는 것""이라고 주장했다.",그녀,2
리칭이라는 여성 부호가 어제 자기 집 욕조에서 손목을 그어 자살했다는 내용이었다.,리칭,2
>당연하지 때 진숙이 누나가 오빠 저 기억하세요 이러니까 형이 실눈 뜨면서.,저,2
"누나로서, 그녀는 피아노 연주와 성악에 뛰어난 실력을 가지고 있었다.",누나,2
케네디 센터에서 막이 오른 오페라 '연대의 딸'에 크라켄토프 공작부인 역으로 출연해 박수갈채를 받았다.,공작부인,2
"AAA는 2016년 6월, 경기도 수원에서 분교장으로 3학년 때 정선이(당시 1학년)와 누나(당시 6학년) 같이 전학 왔다.",누나,2
그녀는 수행할 기계에 대해 자카드직기가 꽃과 나뭇잎을 수놓듯 대수적 패턴들을 수놓는다라고 낭만적으로 표현했다.,그녀,2
AAA1 전 총장은 13일 국립현충원을 참배한 후 고향인 충청북도 음성의 부친 선영과 충주에 거주하는 모친 AAA2 여사를 찾는다.,모친,2
자신과 같이 미술에 재능이 있는 딸아이임에도 불구하고 정보 과학 영재인 동생과 함께 뒷바라지를 하는 것이 어렵다.,딸아이,2
여자도 생활비를 벌기 위해 이웃 노인의 집안 일을 하러 갔다가 성추행을 당한다.,여자,2
쩡 전 부주석은 저우웨이즈와 그의 부인인 오페라 가수 왕쿤과 오랜 친분이 있어 직접 조문한 것으로 전해졌다.,부인,2
이 어머니의 복장은 아침부터 저녁때까지 시종일관 같은 복장이고 앞치마까지 두르고 있다.,어머니,2
"이 말을 들은 그 여성은 굿바움에게 다가가 ""면전에 대놓고 말해보시지""라고 말하더니 갑자기 얼굴을 향해 몇 차례 기침을 했다는 것이다.",여성,2
"두 작품 모두 '멜랑콜리'라는 극한 상태에 완전히 흡수된 소녀를 주제로 하고 있지만, 과연 우리는 소녀가 느끼는 슬픔의 원인이 단순히 그녀 앞에 놓인 대상의 파괴나 상실감 때문이라고 말할 수 없을 것이다.",소녀,2
리아 뭉크는 AAA1의 최대 후원자였던 AAA2의 조카로 그녀의 어머니이자 AAA2와 자매 사이인 AAA3이 초상화 제작을 의뢰했다.,그녀,2
"그를 진료한 의사는 앙드레 수녀에게 코로나19 음성 진단을 내렸고, 미사 참석을 허용했다.",앙드레,2
수술이 끝난 뒤 아기의 어머니인 AAA는 수술 결과에 매우 만족한다며 아기에게 빨리 젖을 물리고 싶다고 말했다.,어머니,2
그녀는 침팬지의 행동을 변화시키는 결과를 야기한 행동을 실수라고 말했다.,그녀,2
"그녀가 ""리더가 아니더라도 더 훌륭하게""라는 생각의 전환을 할 수 있었던 동기는 팀과 함께 했던 협동화 “칵테일 파티""에서였다.",그녀,2
"그녀는 ""나의 직장 경쟁자들이 각성제를 복용하는데 내가 하지 않는 것은 마치 테니스 경기를 하면서 나무 라켓을 사용하는 것과 같다""면서 ""가장 똑똑한 사람으로, 최고의 성과를 내는 직장인으로 남으려면 필요하다""고 말했다.",그녀,2
