ko,figure,gender_real
"그의 자식을 낳아준 아내인 레아는 활동적 삶의 은유이며, 야곱의 사랑을 받은 아내인 라헬은 관조적 삶의 은유이다.",그,1
이어 왕 교수의 혐의에 대한 수사를 벌인 '학문 자유 및 정년 보장을 위한 위원회'(CAFT)가 해고를 권고했다고 부연했다.,왕,1
"베르누이의 두 아들이 상트 페테르부르크로 이사했을 때, 오일러는 그들을 따라갔고, 그곳에서 14년을 보냈다.",아들,1
알겠습니다. 그러면 분쟁 관리자에게 형의 사례를 회부해 주십시오.,형,1
형의 작업을 판매해서 받을 수 있는 기금은 실제로 형의 진행 속도를 높일 수 있습니다.,형,1
1990년대 초부터 지구 온난화 등 기후변화 문제에 목소리를 높여왔던 찰스 왕세자는 그의 신념으로 인해 여러 차례 비판을 받기도 했다.,세자,1
"중간의 도표를 자세히 보면, 아저씨는 좌측에 같은 패턴이지만, 조금 팽창했다는 것을 알게 된다.",아저씨,1
연애 중 남자인 내가 생각해도 비겁했던 행동은?,내,1
로빈은 타이타닉호 침몰 100주년을 맞아 아들 로빈존과 함께 '타이타닉 레퀴엠'이라는 첫 클래식 앨범을 출시하고 4월 초 순회공연을 가질 예정이었다.,아들,1
좋은 아침입니다. 형의 이름은 AAA1에요.,AAA1,1
형이 그것의 세부 사항을 확인하는 동안 당신은 저 대신 계속 접속해 주실 수 있나요?,저,1
하트셉수트는 이복 형제인 투트모세 2세의 왕비로 있다가 그의 사망 후 투트모세 3세의 섭정으로 지배 권력을 행사하면서 최고 통치자인 파라오로 등극해 군림했다.,이복 형제,1
배우출신이었던 페론 전대통령의 부인 에바 '에비타' 두아르테는 아르헨티나 빈민의 우상이었으며 남편이 현직에 있던 52년 사망했는데그녀의 묘는 페론 정권이 군사 쿠데타로 무너진후 훼손당해 시신이 수년간 이탈리아에 보관되기도 했다.,남편,1
"남자는 자신을 쫓아다니는 아주머니가 결국 자신을 죽일 것을 알고 있으며, 여자와 아름답게 헤어질 순간을 선택한다.",남자,1
"그러나 오빠가 조언을 하자면, 상각 없이 이 방법을 사용하도록 요청하고 싶습니다.",오빠,1
지상 낙원을 찾아간 형으로부터 온 편지에는 온갖 일용품을 보내 달라는 내용들이 적혀 있었다.,형,1
은퇴 기념 공연에 나선 자오훙보는 대만 인기 여가수 황샤오후와 대중가요 `달빛이 내 마음을 말해주네'를 부르며 아내 션쉐에게 사랑의 마음을 전해 분위기를 한껏 달궜다.,자오훙보,1
혹시 오빠에게 소개시켜 주시겠다는 말씀도 기억나시죠?,오빠,1
"아저씨가 그네에 앉아 있는 사람을 밀고 있다면, 아저씨는 그 사람에게 일반적인 주기적 밀기를 제공한다.",아저씨,1
본 연구에서 정치 성향은 인식 설문 문항에서 '아저씨는 자신이 정치적으로 어느 정도 진보적 또는 보수적이라고 생각하십니까?'라는 질문에 대한 응답을 사용하였다.,자신,1
좋아요. 주세요. 제가 돈을 지불하면 아저씨에게 알려드리겠습니다.,아저씨,1
우리의 사업을 더 크게 성장시키기 위해서는 아저씨의 전문적인 지도가 필요합니다.,아저씨,1
프로 야구에 대한 나의 기억은 사실상 나의 청소년기와 함께 한다.,소년,1
이 남성은 다른 질환을 앓고 있었으며 사망 다음날 H1N1 바이러스 양성 반응 결과가 나왔다.,남성,1
공연에 앞선 접견 자리에서는 시진핑 주석이 맨 중앙에 앉고 양옆에 리수용 부위원장과 시 주석의 부인 펑리위안 여사가 앉았다.,주석,1
>형 왔다.,형,1
"대신 오빠가 궂은 일도 하지만, 선생님들께 위임 받아서 웬만한 일들은 재량으로 처리한다.",오빠,1
네 이미 특허 등록 그리고 회사에서 사업 안된다고 해서 오빠의 돈으로 누가 했어요 아니 근데 오빠가 골프인으로서 또 정확히 말씀을 드리자면.,오빠,1
"그가 일단 한 여자를 거절하면, 다시는 그 여자를 만날 수 없다.",그,1
"조선의 군국 가요에서 재현된 군국의 어머니는 아들을 전장에 보낸 어머니상이라기 보다는, 남편을 전장에 보내고 미래의 전사를 양육하는 어머니상이었다.",남편,1
반대로 말하면 아저씨 자기 자신이 의자에 힘을 작용하는 것이다.,자기,1
"나아가 갑은 남성은 제품을 판매하는 것이 아니어서 통신판매업자가 될 수 없는 바 전자상거래 법에서의 청약 철회 규정이 적용될 여지가 없으므로, 청약 철회에 기한 대금 반환 청구에도 응할 수 없다고 주장하였다.",남성,1
저희는 아저씨와 의 관계를 소중히 생각하며 문의는 여기로 해주시면 됩니다.,아저씨,1
그래서 저희는 2월 8일에 아저씨께 최신 카달로그를 요청하는 메일을 보냈습니다.,아저씨,1
"하가르는 아랍인의 시조로 간주되는 아들 이스마엘이 열병에 걸려 위기에 처하자 알라께 ""내 자식을 살려 주소서""라고 기도했는데 그때 발아래에서 솟구친 물이 FFF라는 것이다.",아들,1
형의 이름으로 이루어졌습니다.,형,1
"좋아, 그게 정말 아저씨가 원하는 것이라면.",아저씨,1
"54세 남자로 7년 전 타병원에서 우측 외이도 협착증을 진단받았으며, 내원 1년 전부터는 반복적인 이루와 이충만감이 악화되어 내원하였다.",남자,1
아저씨는 이러한 아이디어에 이미 익숙하다면 우리는 다음 이야기로 넘어간다.,아저씨,1
줄리엣M을 만나기 이전부터 줄리엣C는 자신이 아빠가 아끼는 화분이나 오빠가 어렵게 구한 모자나 진열장 속 인형 같다고 느꼈다.,아빠,1
겐지 이야기에서는 기리쓰보 천황의 둘째 아들인 어린 황자를 마치 신하인 우대변의 아들인 것처럼 꾸며서 관상가에게 보인다.,황자,1
아저씨는 텔레비전 생방송 비용으로 170만 달러의 손실을 언급할 필요는 없다.,아저씨,1
"수집된 그래프가 잘 표현되었는지, 잘 표현되지 않았는지, 혹은 잘못 표현되었는지에 대한 아저씨의 의견을 작성하라.",아저씨,1
오빠가 주문한 물품들을 받기로 한 날이 1주일이 지났습니다.,오빠,1
아저씨께서 지니고 계시는 이 분야에 대한 깊은 지식은 이번 세미나에 분명히 도움이 될 것입니다.,아저씨,1
오전에 아저씨의 마트에서 물건을 구입한 고객입니다.,아저씨,1
올 한해를 돌아보면 아저씨에게 감사한 것이 많았습니다.,아저씨,1
"지난 1995년 형과 함께 우리의 전통춤을 공연하는 `아리랑무용단'을 창단한 데 이어 지난 6월에는 `북 무용단'도 만들어 무용단 운영비부터 지도교사 월급, 공연경비에 이르는 모든 비용을 떠안고 있다.",형,1
"아닙니다, 오빠가 무리한 부탁을 드려서 건강이 급히 나빠지신 거 같아 마음이 무겁습니다.",오빠,1
담보물은 나중에 다말이 시아버지인 유다가 자신이 행음하였음을 이유로 불사르려고 할 때 유다가 그 상대였음을 증명하는 증거물로 작용하였다.,유다,1
그런 식으로 회사는 아저씨가 가지고 있는 것보다 50% 낮은 요율만 청구할 것입니다.,아저씨,1
아저씨는 요청한 서류를 아침까지 받습니다.,아저씨,1
"해안경비대 헬리콥터는 실리제도로 가는 도중에 조산사를 태웠고, 현장에 도착해서 얼리셔와 남편을 다시 태운 뒤 로열 콘월 병원으로 출발했다.",남편,1
"네, 그 때 아저씨께서 예약해주셨던 호텔이 맞습니다.",아저씨,1
이러한 시각은 소년을 자신이 저지른 범죄에 대한 책임을 부담하는 능동적인 존재로 인식하기 위한 전제조건이기도 하다.,소년,1
"AAA1 의장은 이날 AAA2 신임 유엔 사무총장에게 서한을 보내 축하하고, ""EU는 아저씨의 새로운 능력을 지원하는 데 최선을 다할 것""이라고 밝혔다.",아저씨,1
저는 BBB의 최고재무책임자인 AAA입니다. 형의 연락처는 아래에서 확인하실 수 있습니다.,저,1
아저씨의 승진에 대해 저는 무한한 축하와 존경을 표하는 바 입니다.,아저씨,1
"소스 생성자 남성이 직접 자신의 소스를 콘텐츠에 등록한 경우, 콘텐츠 관련 최초 소스 등록자로서의 권한을 소스저작권자의 권한과 동시에 갖게 될 수 있다.",남성,1
>형이 알기로는 타이틀 매치할 때 상대 선수 파이트머니까지 준비를 해야 한다고 하더라고요.,형,1
옷은 아직 포장하지 않은 아저씨에게 주는 선물일 수도 있다.,아저씨,1
차량 운전자 범위는 남성만 하실 건가요?,남성,1
>내가 재석이 형을요?,재석이,1
아저씨의 제품은 판매만 하시는지 렌탈도 하시는지 궁금합니다.,아저씨,1
미국 내 첫 에볼라 감염 환자인 라이베리아 출신 남성 AAA가 격리 치료 중인 미국 텍사스주 댈러스 BBB에서 사망했다고 병원 측이 8일(현지시간) 발표했다.,AAA,1
오빠가 한번 연락을 드려보고 다시 말씀 드려야 겠네요.,오빠,1
"실제로 b는 a에 비해 작으며, 이는 아저씨가 45도 각도로 올려다봐야 한다는 것을 의미한다.",아저씨,1
그는 신부감을 찾기 위해 최대 100명의 여자와 데이트를 하기로 결심하였다.,그,1
"그리고 아주 오랫동안 구독하기로 결정하셨다면, 우리는 또한 아저씨에게 약간의 사은품을 제공할 것입니다!",아저씨,1
걔가 오가는데 형이 막 손가락질 하고 막 어 제일 다 찢어져야 돼.,형,1
"미국 인기 여성 래퍼 리조는 BTS와 함께 공연을 즐기는 모습을 인스타그램에 올리면서 ""나와 내 절친들""이라고 소개했다.",리조,1
이처럼 인선왕후가 딸에게 산대나례의 일정을 세세하게 전하는 모습에서 산대나례를 보여주기 위해 애쓰는 아버지의 마음을 읽을 수 있다.,아버지,1
형이 메일로 계약서를 보내드리도록 하겠습니다.,형,1
아저씨께서 높은 안목으로 관심을 가졎신 저희 은행의 사업 유형은 매우 다양합니다.,아저씨,1
>중국 합숙하는 애들은 오빠가 1등 할 것 같다고.,오빠,1
"AAA는 30대 초반의 남교사로 승진에 대한 뜻이 있어 교사 대상 연구대회에 참가하거나, 체육 전담교사로서 학생들을 지도하여 각종 체육대회에 출전하여 성과를 거두는 등 다양한 분야에서 실적을 쌓고 있었다.",교사,1
하지만 유감스럽게도 저희는 아직 아저씨의 운송 통지를 받은 것이 없습니다.,아저씨,1
"아저씨는, 판소리를 기초로 하면서 극적으로 확대되는 것을 고민해야 한다.",아저씨,1
그는 예수의 죽음에 책임이 있는 유대인들의 개종을 촉구하고 있는 것이다.,예수,1
두 값을 아무리 뒤섞어도 아저씨는 길이 단위를 갖는 물리 량을 얻을 수 없다.,아저씨,1
이 일과 관련하여 아저씨와 함께 일을 진행하게 된 것이 매우 기쁩니다.,아저씨,1
스타워즈'와 '인디애나존스'로 유명한 루카스는 2010년부터 샌프란시스코 금문교 인근에 박물관 건립을 추진하다 설계안이 담당 부처의 반대에 부딪히자 2014년 초 아내 멜로디 홉슨의 고향 시카고를 새로운 부지로 발표했다.,루카스,1
아저씨가 방금 새 집을 샀기 때문에 그녀는 아저씨의 번호를 나에게 전달했습니다.,아저씨,1
> 석진이형 지팡이를 차에 놓고 오셨어요 가져와야 돼요.,석진이,1
사장님께서도 오빠의 생각에 동조하시는 것 같습니다.,오빠,1
그래서 오빠가 적극적으로 추천하게 되었습니다.,오빠,1
"세 번째로, 환경문제에 대한 관심을 평가하기 위해 ‘아저씨는 지속가능한 발전, 환경문제에 대한 관심이 있습니까?’라는 질문을 구성하였다.",아저씨,1
그녀 앞에 나타난 하얀 가면의 팬텀이 크리스틴을 유혹하여 무섭기도 한 극장의 지하의 미로로 납치하기 시작한다.,팬텀,1
"AAA는 2016년 6월, 경기도 수원에서 분교장으로 3학년 때 정선이(당시 1학년)와 형(당시 6학년) 같이 전학 왔다.",AAA,1
그들은 AAA를 향해 우리는 백악관에 아저씨를 필요로 한다고 말했다.,아저씨,1
오빠가 주문한 조개탕에 문제가 있기 때문입니다.,오빠,1
>저는 종국 오빠요.,종국,1
저희는 아저씨에게 여전히 이용 가능한 부스가 있다는 것을 알려드리게 되어 기쁩니다.,아저씨,1
"오빠의 이름은 AAA이며, 저희 회사 BBB1를 귀사께 소개해드릴까 합니다.",AAA,1
그러니까 지금 정석 오빠 나간다고.,오빠,1
AAA 1은 성불구자라는 사실 때문에 세 번의 이혼을 경험했고 현재 네 번째 아내 AAA 2에게도 이혼 요구를 받는다.,AAA 1,1
1437년에 베로나는 베로나 사람이고 구두 만들 가죽을 잘라서 파는 사람의 아들인 발다사르 디 바띠스타를 한 달에 8베로나 리라를 주는 조건으로 고용하였다는 기록이 있다.,아들,1
아저씨의 경제학 교수는 온라인에서의 시장게임이 학생들에게 경제학을 이해하도록 도움을 주는 지 궁금해한다.,아저씨,1
그는 앞면을 아래로 한 카드 한 장을 아저씨가 뽑은 카드 옆에 놓고 카드 한 벌이 다 없어질 때까지 스페이드 에이스가 아닌 카드를 내려놓는다.,아저씨,1
">아니, 그런데 유나가 형 욕을 먹겠다고 지금.",형,1
"AAA 1은 자신이 매력적이라는 사실을 알고 있기 때문에, 같은 하인인 AAA 2에게 시집가는 것을 달가워하지 않을 뿐만 아니라 하녀로 일생을 살아야 한다는 당대의 규율을 수용하기를 거부한다.",AAA 2,1
